ticker,date,residual,residual_zscore,side_implication,excluded_from_trading,reason
AIIO,2026-04-02,-0.33010114248977857,-6.3293039171759915,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ARAI,2026-04-02,-0.1917490257465914,-3.7200008620641447,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AXTI,2026-04-02,-0.1933686623959161,-3.7505470001120265,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BGDE,2026-04-02,0.49679480181997815,9.26584680792696,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BOXL,2026-04-02,0.16945299887316723,3.0922226769684173,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CLGN,2026-04-02,-0.16051837706013822,-3.1309948609347846,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CLIR,2026-04-02,0.4352725432738895,8.105544956675415,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CREG,2026-04-02,0.2719430934461328,5.025172625138329,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CUPR,2026-04-02,0.17430410788288797,3.18371396642401,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CVGI,2026-04-02,0.18980009066120046,3.47596620048607,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CYCN,2026-04-02,-0.19402033878728492,-3.762837532696355,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
DEVS,2026-04-02,0.19375695639536789,3.550592177246479,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
EEIQ,2026-04-02,0.1709754182251059,3.1209353093421504,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ELAB,2026-04-02,-0.21144974924241322,-4.091553963062095,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ESLA,2026-04-02,0.29224886344766354,5.408136825098802,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FCUV,2026-04-02,0.7602871567442646,14.23527859463948,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
FRMM,2026-04-02,-0.22818256130506356,-4.407132637703774,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GRCE,2026-04-02,-0.2051938340787067,-3.9735682109577004,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GRNQ,2026-04-02,-0.1643740573170462,-3.20371249266108,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
GURE,2026-04-02,-0.18051104545693364,-3.508054005063602,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
HTCO,2026-04-02,-0.31765375670618345,-6.094547828741299,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
INHD,2026-04-02,-0.5120176610047901,-9.760225963837808,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
JTAI,2026-04-02,-0.48842231682665077,-9.315220819719071,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LNAI,2026-04-02,-0.20964901425788604,-4.057592333799167,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
LZMH,2026-04-02,0.26344694727005236,4.864936405441927,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGN,2026-04-02,0.17970269963330265,3.2855307096676754,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGRT,2026-04-02,0.27035925775594105,4.995301688556392,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MGRX,2026-04-02,0.175779278461516,3.211535493034768,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
MLEC,2026-04-02,0.6209455216572399,11.607313351348344,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NCT,2026-04-02,-0.3318682795071496,-6.3626318931171655,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NIXX,2026-04-02,-0.20338044876643033,-3.9393679981470733,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NPT,2026-04-02,-0.24929552301220706,-4.805320368992112,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
NVNI,2026-04-02,-0.2761394761762944,-5.311593859063464,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
