long_threshold_alpha,short_threshold_alpha,cost_adjusted_alpha_threshold,trading_cost_return,min_net_alpha_after_cost,filtered_missing_or_untradable,filtered_price,filtered_liquidity,filtered_alpha_threshold,row,final_number_long,final_number_short
0.0050676097544178084,-0.0016007754401878042,0.0007999999999999999,0.0003,0.0005,4401,1275,1515,371,225,124,124
0.005088282611736152,-0.0017748674076533525,0.0007999999999999999,0.0003,0.0005,4412,1261,1480,393,226,127,127
0.004706046166918882,-0.0014781521407526588,0.0007999999999999999,0.0003,0.0005,4410,1248,1419,430,227,132,132
0.004527903451196604,-0.0019474973818684516,0.0007999999999999999,0.0003,0.0005,4412,1249,1502,449,228,122,122
0.0038423748035159373,-0.0012575038563601233,0.0007999999999999999,0.0003,0.0005,4420,1244,1535,594,229,114,114
0.0037701265060823058,-0.001259710671957057,0.0007999999999999999,0.0003,0.0005,4436,1241,1627,835,230,97,97
0.0032756316630630435,-0.0015393621486134643,0.0007999999999999999,0.0003,0.0005,4411,1250,1447,880,231,102,102
0.0033503454857179617,-0.001864227559731384,0.0007999999999999999,0.0003,0.0005,4394,1250,1489,792,232,105,105
0.003538901570443516,-0.0018154532740216006,0.0007999999999999999,0.0003,0.0005,4405,1240,1453,768,233,112,112
0.0034788315569979646,-0.0023783827617249306,0.0007999999999999999,0.0003,0.0005,4412,1247,1476,1100,234,79,79
0.003864102887391181,-0.002481136582544841,0.0007999999999999999,0.0003,0.0005,4406,1238,1499,1134,235,80,80
0.0024453088258920524,-0.002903431902028484,0.0007999999999999999,0.0003,0.0005,4408,1240,1440,953,236,91,91
0.0022683306525614092,-0.002983944619963062,0.0007999999999999999,0.0003,0.0005,4403,1240,1452,1085,237,79,79
0.003035384884620739,-0.0027799361485902428,0.0007999999999999999,0.0003,0.0005,4406,1239,1430,1134,238,74,74
0.0028932117333333803,-0.003019093866031541,0.0007999999999999999,0.0003,0.0005,4404,1248,1489,977,239,78,78
0.0033114909431384977,-0.0027479371533030116,0.0007999999999999999,0.0003,0.0005,4418,1244,1496,964,240,81,81
0.004223824155834765,-0.0022040408374319224,0.0007999999999999999,0.0003,0.0005,4405,1253,1466,1114,241,75,75
0.004011165051568594,-0.0022213361623626003,0.0007999999999999999,0.0003,0.0005,4410,1256,1436,1071,242,79,79
0.0030298855715822407,-0.0025024977224398304,0.0007999999999999999,0.0003,0.0005,4412,1281,1329,1066,243,79,79
0.0028295009959173317,-0.0028789354074704432,0.0007999999999999999,0.0003,0.0005,4411,1282,1414,1013,244,80,80
0.0032676718118228357,-0.002726961810805997,0.0007999999999999999,0.0003,0.0005,4401,1272,1263,888,245,96,96
0.0024228250521248066,-0.002894101689371011,0.0007999999999999999,0.0003,0.0005,4417,1274,1454,860,246,92,92
0.002253739165984523,-0.0033052722284442537,0.0007999999999999999,0.0003,0.0005,4449,1257,1627,673,247,96,96
0.0026173275435196807,-0.004019889731429707,0.0007999999999999999,0.0003,0.0005,4432,1242,1452,492,248,114,114
0.002844289705917558,-0.0045727863406853616,0.0007999999999999999,0.0003,0.0005,4414,1251,1430,448,249,120,120
0.0020399119123482245,-0.004940864216490435,0.0007999999999999999,0.0003,0.0005,4409,1243,1378,423,250,124,124
0.0025475535963064575,-0.004889020701999708,0.0007999999999999999,0.0003,0.0005,4418,1251,1370,416,251,124,124
0.002846709383564932,-0.0053532682736677035,0.0007999999999999999,0.0003,0.0005,4401,1233,1352,412,252,125,125
0.002521750784719283,-0.006185104372861703,0.0007999999999999999,0.0003,0.0005,4412,1225,1394,327,253,126,126
0.0027119322826470696,-0.006451648657085603,0.0007999999999999999,0.0003,0.0005,4414,1224,1310,314,254,129,129
0.0022395050414190138,-0.006204873062665866,0.0007999999999999999,0.0003,0.0005,4406,1235,1399,310,255,127,127
0.003178004282405154,-0.004681895283045154,0.0007999999999999999,0.0003,0.0005,4419,1241,1416,461,256,116,116
0.0036081544111221725,-0.004609375616705201,0.0007999999999999999,0.0003,0.0005,4409,1250,1404,558,257,112,112
0.003216502023739749,-0.0050540448868628155,0.0007999999999999999,0.0003,0.0005,4417,1265,1444,496,258,112,112
0.004000497516624419,-0.005280521342268172,0.0007999999999999999,0.0003,0.0005,4418,1266,1462,508,259,112,112
0.003914585163020692,-0.005901318475415651,0.0007999999999999999,0.0003,0.0005,4418,1252,1473,542,260,107,107
0.004051152309978854,-0.006275880719366954,0.0007999999999999999,0.0003,0.0005,4411,1258,1497,552,261,109,109
0.004267847276841504,-0.006718116120547057,0.0007999999999999999,0.0003,0.0005,4428,1244,1481,559,262,107,107
0.003699645416429158,-0.006409541673560287,0.0007999999999999999,0.0003,0.0005,4408,1241,1449,598,263,106,106
0.0035722375978325116,-0.005884250652044206,0.0007999999999999999,0.0003,0.0005,4400,1243,1458,682,264,101,101
0.0032980759465714277,-0.00579785204327318,0.0007999999999999999,0.0003,0.0005,4411,1241,1449,716,265,100,100
0.0037385007064219423,-0.0054958813379559785,0.0007999999999999999,0.0003,0.0005,4411,1245,1476,677,266,100,100
0.004007927812981505,-0.0056406947385470516,0.0007999999999999999,0.0003,0.0005,4397,1258,1440,606,267,106,106
0.004360743308272626,-0.005609957805728091,0.0007999999999999999,0.0003,0.0005,4396,1253,1530,400,268,119,119
0.004622171650240711,-0.004858907298182019,0.0007999999999999999,0.0003,0.0005,4419,1254,1509,411,269,118,118
0.004990363793716912,-0.004749206680110185,0.0007999999999999999,0.0003,0.0005,4412,1246,1518,382,270,118,118
0.004731312680847422,-0.0035522153463623703,0.0007999999999999999,0.0003,0.0005,4416,1251,1462,388,271,121,121
0.005027053438808827,-0.0029562684282974866,0.0007999999999999999,0.0003,0.0005,4408,1258,1497,376,272,121,121
0.005620895129501505,-0.00397149550055397,0.0007999999999999999,0.0003,0.0005,4424,1243,1496,318,273,124,124
0.005722243210837875,-0.0034823361558073136,0.0007999999999999999,0.0003,0.0005,4416,1239,1502,342,274,124,124
0.005461499621853393,-0.0029797218393275006,0.0007999999999999999,0.0003,0.0005,4414,1244,1502,385,275,119,119
0.004672249430205524,-0.0024871953857996567,0.0007999999999999999,0.0003,0.0005,4407,1253,1483,462,276,117,117
0.0046611279616636655,-0.002003575108367348,0.0007999999999999999,0.0003,0.0005,4403,1251,1486,522,277,114,114
0.004670761116870887,-0.0022141652207245755,0.0007999999999999999,0.0003,0.0005,4404,1255,1499,478,278,113,113
0.0041233449325293525,-0.0022330181477639363,0.0007999999999999999,0.0003,0.0005,4407,1253,1505,599,279,106,106
0.0035499771835583605,-0.0021919372979821877,0.0007999999999999999,0.0003,0.0005,4416,1243,1485,688,280,102,102
0.00346804711055975,-0.002420823945267346,0.0007999999999999999,0.0003,0.0005,4416,1249,1486,744,281,97,97
0.003551573336168315,-0.001756499870952975,0.0007999999999999999,0.0003,0.0005,4405,1253,1424,739,282,105,105
0.003174227050964628,-0.0018165635983650055,0.0007999999999999999,0.0003,0.0005,4403,1251,1490,673,283,108,108
0.0031538577167503218,-0.002200587690908094,0.0007999999999999999,0.0003,0.0005,4405,1254,1497,673,284,105,105
0.0031835766177295477,-0.002807341659491141,0.0007999999999999999,0.0003,0.0005,4404,1272,1457,637,285,107,107
0.0036654533299433512,-0.002608619744830787,0.0007999999999999999,0.0003,0.0005,4401,1285,1474,525,286,112,112
0.003986367935090565,-0.002564804218920441,0.0007999999999999999,0.0003,0.0005,4410,1298,1469,477,287,117,117
0.003931828055746725,-0.0034605367883807393,0.0007999999999999999,0.0003,0.0005,4398,1289,1542,508,288,111,111
0.004037609162043951,-0.0032313713845941033,0.0007999999999999999,0.0003,0.0005,4410,1303,1541,541,289,106,106
0.004472286716947291,-0.0029685086334273296,0.0007999999999999999,0.0003,0.0005,4408,1304,1512,481,290,111,111
0.005412229156078764,-0.0032291477233485615,0.0007999999999999999,0.0003,0.0005,4414,1311,1468,426,291,118,118
0.005678349327366146,-0.003551011602473591,0.0007999999999999999,0.0003,0.0005,4396,1317,1485,367,292,122,122
0.005117239898806064,-0.0037098165438973598,0.0007999999999999999,0.0003,0.0005,4400,1306,1533,414,293,117,117
0.004716314479275511,-0.0035404620693262256,0.0007999999999999999,0.0003,0.0005,4412,1320,1542,469,294,110,110
0.004630928584982992,-0.004030984037721075,0.0007999999999999999,0.0003,0.0005,4394,1313,1567,406,295,116,116
0.004846303356902828,-0.0038094065542590284,0.0007999999999999999,0.0003,0.0005,4400,1342,1518,422,296,117,117
0.005093012189478046,-0.004812042066002028,0.0007999999999999999,0.0003,0.0005,4411,1339,1524,376,297,118,118
0.004316371531988711,-0.004179800581337799,0.0007999999999999999,0.0003,0.0005,4399,1339,1560,411,298,113,113
0.0042262301734300334,-0.0030617163694675034,0.0007999999999999999,0.0003,0.0005,4425,1339,1566,518,299,102,102
0.004356292224467949,-0.004055696402350418,0.0007999999999999999,0.0003,0.0005,4408,1331,1559,425,300,108,108
0.00399010373827182,-0.0030062271317646675,0.0007999999999999999,0.0003,0.0005,4411,1320,1533,504,301,107,107
0.0033119072762095927,-0.0031694179959781787,0.0007999999999999999,0.0003,0.0005,4411,1318,1539,563,302,99,99
0.0035951551752622674,-0.0037580071144127083,0.0007999999999999999,0.0003,0.0005,4410,1311,1559,524,303,104,104
0.0031209392103821207,-0.0031489051719338214,0.0007999999999999999,0.0003,0.0005,4429,1309,1558,653,304,94,94
0.0032284943988706996,-0.003155753934670796,0.0007999999999999999,0.0003,0.0005,4412,1311,1428,698,305,99,99
0.0034644448919845076,-0.002879284892744931,0.0007999999999999999,0.0003,0.0005,4413,1309,1529,695,306,97,97
0.003728104175978491,-0.0022147057101225076,0.0007999999999999999,0.0003,0.0005,4408,1316,1538,792,307,94,94
0.003517874702900718,-0.002050350175619283,0.0007999999999999999,0.0003,0.0005,4411,1321,1544,661,308,98,98
0.003298760693987207,-0.0019801378738401113,0.0007999999999999999,0.0003,0.0005,4418,1327,1557,604,309,105,105
0.003373351292681884,-0.0019364710104872304,0.0007999999999999999,0.0003,0.0005,4411,1342,1576,555,310,105,105
0.0038130003955435103,-0.0013925358194575032,0.0007999999999999999,0.0003,0.0005,4418,1350,1481,512,311,114,114
0.004855270650586721,-0.002647291427975018,0.0007999999999999999,0.0003,0.0005,4418,1352,1550,398,312,115,115
0.004960992249812418,-0.0030434448783891598,0.0007999999999999999,0.0003,0.0005,4433,1346,1541,356,313,120,120
0.004545459447924925,-0.00286416579617432,0.0007999999999999999,0.0003,0.0005,4425,1382,1527,387,314,116,116
0.00501572672689992,-0.0037498591816654413,0.0007999999999999999,0.0003,0.0005,4406,1394,1462,370,315,120,120
0.0046864138918756805,-0.003460016351308877,0.0007999999999999999,0.0003,0.0005,4412,1407,1491,386,316,116,116
0.004884848984044318,-0.0035856646517240945,0.0007999999999999999,0.0003,0.0005,4409,1430,1550,376,317,111,111
0.006338527451013562,-0.005423273476661938,0.0007999999999999999,0.0003,0.0005,4408,1388,1446,302,318,124,124
0.005798149843426201,-0.0029045044919802612,0.0007999999999999999,0.0003,0.0005,4400,1421,1618,342,319,115,115
0.0057813864084167105,-0.004639493098921191,0.0007999999999999999,0.0003,0.0005,4406,1411,1621,324,320,113,113
0.005432088650772176,-0.003974922947426102,0.0007999999999999999,0.0003,0.0005,4411,1393,1577,389,321,113,113
0.005039219089625049,-0.0038341907565833913,0.0007999999999999999,0.0003,0.0005,4421,1395,1599,338,322,111,111
0.005150874012445505,-0.003973861385460462,0.0007999999999999999,0.0003,0.0005,4435,1398,1610,385,323,109,109
0.005650376377581401,-0.003970600877262742,0.0007999999999999999,0.0003,0.0005,4430,1390,1598,362,324,112,112
0.005453822035889992,-0.0039253955541454204,0.0007999999999999999,0.0003,0.0005,4412,1396,1597,396,325,110,110
0.004552134324548061,-0.00401266723807825,0.0007999999999999999,0.0003,0.0005,4423,1378,1537,455,326,108,108
0.004399950955012903,-0.0035928423557945195,0.0007999999999999999,0.0003,0.0005,4419,1363,1541,492,327,109,109
0.00420202655843248,-0.00313297001556077,0.0007999999999999999,0.0003,0.0005,4413,1345,1588,566,328,104,104
0.003930254103255132,-0.002815448301346346,0.0007999999999999999,0.0003,0.0005,4417,1344,1620,669,329,99,99
0.003688084852478921,-0.0028972135160092683,0.0007999999999999999,0.0003,0.0005,4404,1350,1583,718,330,96,96
0.0034389971211213673,-0.003602389447722928,0.0007999999999999999,0.0003,0.0005,4415,1344,1580,775,331,89,89
0.0034855946843230664,-0.003633179660688182,0.0007999999999999999,0.0003,0.0005,4412,1337,1550,803,332,87,87
0.0031799409585215885,-0.004064054269153668,0.0007999999999999999,0.0003,0.0005,4424,1333,1543,793,333,89,89
0.0035186800547271206,-0.004012898457338431,0.0007999999999999999,0.0003,0.0005,4426,1314,1521,671,334,98,98
0.0041106756180466966,-0.0035888676148561334,0.0007999999999999999,0.0003,0.0005,4429,1324,1572,693,335,93,93
0.003250896516228392,-0.004056703231036483,0.0007999999999999999,0.0003,0.0005,4430,1341,1548,833,336,85,85
0.0032979253316231744,-0.0033330537513363723,0.0007999999999999999,0.0003,0.0005,4424,1340,1580,814,337,87,87
0.002522218732636331,-0.0037960881229650158,0.0007999999999999999,0.0003,0.0005,4423,1326,1543,905,338,80,80
0.0025688598063257333,-0.003514145397850879,0.0007999999999999999,0.0003,0.0005,4438,1329,1563,1006,339,75,75
0.0028971703365184708,-0.002971604097957353,0.0007999999999999999,0.0003,0.0005,4416,1313,1458,921,340,88,88
0.0030074791602182505,-0.003433977994842473,0.0007999999999999999,0.0003,0.0005,4410,1306,1485,852,341,91,91
0.0034143798936691143,-0.0034952198264321306,0.0007999999999999999,0.0003,0.0005,4416,1325,1495,718,342,98,98
0.0036782129185191532,-0.003141035949830819,0.0007999999999999999,0.0003,0.0005,4425,1309,1479,731,343,99,99
0.003950953633567468,-0.003020558231499406,0.0007999999999999999,0.0003,0.0005,4409,1304,1478,686,344,100,100
0.003918685915053994,-0.0030758743191872436,0.0007999999999999999,0.0003,0.0005,4424,1297,1500,692,345,100,100
0.0038660795787641114,-0.0034476469182601424,0.0007999999999999999,0.0003,0.0005,4420,1290,1512,752,346,96,96
0.0033566675055587553,-0.0025353828828822223,0.0007999999999999999,0.0003,0.0005,4427,1322,1500,871,347,91,91
0.003559788095773335,-0.002506592730349987,0.0007999999999999999,0.0003,0.0005,4429,1310,1533,931,348,85,85
0.0039122133126329355,-0.0023486462723734483,0.0007999999999999999,0.0003,0.0005,4440,1314,1525,990,349,79,79
0.003869068740927673,-0.002066692834704688,0.0007999999999999999,0.0003,0.0005,4430,1307,1470,980,350,83,83
0.003695552619351489,-0.0018840910904266387,0.0007999999999999999,0.0003,0.0005,4418,1310,1517,974,351,81,81
0.003159286972411035,-0.0020786280133548727,0.0007999999999999999,0.0003,0.0005,4425,1303,1512,976,352,81,81
0.0030720760097427057,-0.002182810654512741,0.0007999999999999999,0.0003,0.0005,4430,1307,1460,1032,353,81,81
0.003051411403692599,-0.0021432269818272326,0.0007999999999999999,0.0003,0.0005,4439,1302,1437,908,354,86,86
0.0034705781900540174,-0.0028268719319724835,0.0007999999999999999,0.0003,0.0005,4417,1284,1456,822,355,93,93
0.004157239345140326,-0.0031801728791633842,0.0007999999999999999,0.0003,0.0005,4434,1281,1466,728,356,97,97
0.004024218678234526,-0.0032096301382485157,0.0007999999999999999,0.0003,0.0005,4428,1279,1485,743,357,95,95
0.004270962404368898,-0.0035176172605607785,0.0007999999999999999,0.0003,0.0005,4421,1270,1468,649,358,104,104
0.004650576185849899,-0.0035377559591637424,0.0007999999999999999,0.0003,0.0005,4413,1270,1448,664,359,102,102
0.003800692423250383,-0.003728998964168844,0.0007999999999999999,0.0003,0.0005,4424,1266,1425,685,360,102,102
0.003796050579747743,-0.0035914430074520283,0.0007999999999999999,0.0003,0.0005,4419,1269,1431,724,361,99,99
0.003962762729553695,-0.0032728454600975876,0.0007999999999999999,0.0003,0.0005,4425,1273,1485,845,362,92,92
0.0037689999246021105,-0.0031981990979177647,0.0007999999999999999,0.0003,0.0005,4430,1292,1492,891,363,85,85
0.003911686131281903,-0.0029381642022341457,0.0007999999999999999,0.0003,0.0005,4407,1270,1491,909,364,87,87
0.0032514011349639676,-0.0029001826202642265,0.0007999999999999999,0.0003,0.0005,4411,1274,1474,960,365,82,82
0.00284811850474028,-0.003106858923087906,0.0007999999999999999,0.0003,0.0005,4411,1280,1472,987,366,81,81
0.002705689972296327,-0.002611617485454953,0.0007999999999999999,0.0003,0.0005,4403,1276,1326,959,367,91,91
0.0029025674191809807,-0.0025542565762167162,0.0007999999999999999,0.0003,0.0005,4405,1278,1408,859,368,91,91
0.0032630715346584137,-0.0027207154717496336,0.0007999999999999999,0.0003,0.0005,4402,1263,1435,786,369,101,101
0.003507133553093645,-0.0027209357679668115,0.0007999999999999999,0.0003,0.0005,4413,1275,1420,925,370,91,91
0.0033166452373823005,-0.003222883616093877,0.0007999999999999999,0.0003,0.0005,4406,1268,1416,933,371,91,91
0.0031526957637906363,-0.002001073894039105,0.0007999999999999999,0.0003,0.0005,4407,1268,1180,823,372,105,105
0.003230182955981038,-0.0020990420326221395,0.0007999999999999999,0.0003,0.0005,4390,1260,1351,716,373,116,116
0.003265551349315279,-0.0022262777199611537,0.0007999999999999999,0.0003,0.0005,4400,1265,1366,651,374,110,110
0.003221864887491809,-0.0023754862219386905,0.0007999999999999999,0.0003,0.0005,4402,1248,1362,574,375,117,117
0.0035203236371230784,-0.0024102858803538418,0.0007999999999999999,0.0003,0.0005,4423,1234,1549,619,376,107,107
0.0033238641984079387,-0.002477836341346243,0.0007999999999999999,0.0003,0.0005,4403,1251,1396,884,377,96,96
0.002884823150984403,-0.0027937382858688937,0.0007999999999999999,0.0003,0.0005,4391,1237,1406,934,378,90,90
0.0026943798640672494,-0.0029679617036210896,0.0007999999999999999,0.0003,0.0005,4401,1230,1404,997,379,85,85
0.0028019728687017458,-0.0035972596343003195,0.0007999999999999999,0.0003,0.0005,4408,1231,1409,989,380,88,88
0.002633994205527344,-0.003736989566324227,0.0007999999999999999,0.0003,0.0005,4388,1245,1439,1038,381,82,82
0.0029403931613470125,-0.003784743045765083,0.0007999999999999999,0.0003,0.0005,4392,1240,1414,917,382,91,91
0.0036169983539675096,-0.003792504014270971,0.0007999999999999999,0.0003,0.0005,4388,1248,1369,860,383,93,93
0.0030993529607729496,-0.0034094179902918556,0.0007999999999999999,0.0003,0.0005,4401,1240,1372,840,384,97,97
0.003611009067999694,-0.003588127141631978,0.0007999999999999999,0.0003,0.0005,4396,1229,1361,705,385,108,108
0.004097671923751077,-0.00337687948881919,0.0007999999999999999,0.0003,0.0005,4405,1236,1384,735,386,106,106
0.0030892151025868017,-0.0036945413156672497,0.0007999999999999999,0.0003,0.0005,4383,1228,1389,631,387,114,114
0.003018994002023342,-0.004404920572377637,0.0007999999999999999,0.0003,0.0005,4401,1212,1389,490,388,119,119
0.0029801384343195853,-0.004663040899879624,0.0007999999999999999,0.0003,0.0005,4396,1209,1369,482,389,120,120
0.0029735137608327775,-0.004582554240481287,0.0007999999999999999,0.0003,0.0005,4406,1215,1380,478,390,121,121
0.003085305025807562,-0.004766758866430583,0.0007999999999999999,0.0003,0.0005,4399,1214,1454,491,391,118,118
0.003130000256956822,-0.0044015992730001416,0.0007999999999999999,0.0003,0.0005,4404,1213,1408,523,392,117,117
0.0026532257632913745,-0.0034438720014359917,0.0007999999999999999,0.0003,0.0005,4410,1240,1395,763,393,101,101
0.003002720886778412,-0.003191115239430838,0.0007999999999999999,0.0003,0.0005,4410,1244,1424,1001,394,84,84
0.0028971543793944957,-0.0029273640322298824,0.0007999999999999999,0.0003,0.0005,4394,1257,1416,1055,395,86,86
0.003072167648197613,-0.0027183452469638947,0.0007999999999999999,0.0003,0.0005,4405,1269,1409,1052,396,81,81
0.003418273328459151,-0.002861874716560193,0.0007999999999999999,0.0003,0.0005,4405,1242,1451,1029,397,82,82
0.003321484288532357,-0.0027302886168030856,0.0007999999999999999,0.0003,0.0005,4394,1244,1440,1000,398,87,87
0.003432673696480474,-0.0029141870854180124,0.0007999999999999999,0.0003,0.0005,4392,1257,1463,1041,399,83,83
0.003516695677949895,-0.003526594967646115,0.0007999999999999999,0.0003,0.0005,4385,1259,1445,952,400,92,92
0.0033384877351266946,-0.002884407276083272,0.0007999999999999999,0.0003,0.0005,4390,1266,1476,906,401,96,96
0.002891211202435268,-0.0023561730460064548,0.0007999999999999999,0.0003,0.0005,4383,1268,1446,966,402,95,95
0.002927778442242775,-0.002332093094886764,0.0007999999999999999,0.0003,0.0005,4383,1253,1390,915,403,103,103
0.003157750590659633,-0.002559668432726781,0.0007999999999999999,0.0003,0.0005,4369,1241,1371,868,404,110,110
0.003197834217077691,-0.002511005631865834,0.0007999999999999999,0.0003,0.0005,4391,1241,1425,885,405,107,107
0.003021096849715506,-0.0023737891284123817,0.0007999999999999999,0.0003,0.0005,4375,1249,1413,860,406,108,108
0.0031973558931858445,-0.00238388126027054,0.0007999999999999999,0.0003,0.0005,4382,1238,1461,836,407,106,106
0.0033354892788022106,-0.002139571288150439,0.0007999999999999999,0.0003,0.0005,4373,1253,1461,706,408,111,111
0.0037717175518471335,-0.002128250767574602,0.0007999999999999999,0.0003,0.0005,4383,1249,1485,497,409,124,124
0.0039044492680884897,-0.0024087368918814,0.0007999999999999999,0.0003,0.0005,4383,1245,1519,525,410,116,116
0.004472380811912527,-0.0027827760262727247,0.0007999999999999999,0.0003,0.0005,4386,1229,1367,623,411,116,116
0.003193318769762236,-0.001389040766660304,0.0007999999999999999,0.0003,0.0005,4392,1221,1424,589,412,120,120
0.0030573837323381375,-0.002324120351071914,0.0007999999999999999,0.0003,0.0005,4390,1214,1414,830,413,100,100
0.0032753206385281947,-0.0025214316370336656,0.0007999999999999999,0.0003,0.0005,4388,1215,1460,841,414,101,101
0.0029231313751390403,-0.0022913140700959365,0.0007999999999999999,0.0003,0.0005,4391,1215,1463,924,415,99,99
0.0031036502997077125,-0.002307810628646671,0.0007999999999999999,0.0003,0.0005,4396,1210,1458,982,416,95,95
0.0024830071202698195,-0.0024043359519604003,0.0007999999999999999,0.0003,0.0005,4381,1217,1423,945,417,94,94
0.0026228749704864697,-0.0022370800265941416,0.0007999999999999999,0.0003,0.0005,4389,1222,1436,947,418,92,92
0.00295720361230467,-0.0023620070775043234,0.0007999999999999999,0.0003,0.0005,4385,1221,1427,760,419,107,107
0.0031489633791777745,-0.002042672460782851,0.0007999999999999999,0.0003,0.0005,4381,1219,1461,813,420,103,103
0.0032225897268374376,-0.002500909168889377,0.0007999999999999999,0.0003,0.0005,4381,1215,1387,996,421,90,90
0.003132597161273606,-0.002648982139570896,0.0007999999999999999,0.0003,0.0005,4382,1204,1375,1121,422,79,79
0.0026643475013110257,-0.002731195251572454,0.0007999999999999999,0.0003,0.0005,4384,1206,1369,838,423,97,97
0.0026107965641063977,-0.0032141201603800166,0.0007999999999999999,0.0003,0.0005,4381,1198,1326,747,424,106,106
0.002626315404284473,-0.003623456277667885,0.0007999999999999999,0.0003,0.0005,4377,1190,1387,723,425,106,106
0.0027498394615395965,-0.0036734980262607886,0.0007999999999999999,0.0003,0.0005,4375,1186,1377,658,426,112,112
0.0030788356287990244,-0.003907921928771789,0.0007999999999999999,0.0003,0.0005,4371,1181,1380,606,427,115,115
0.003192463384938101,-0.004284948861352258,0.0007999999999999999,0.0003,0.0005,4371,1185,1342,542,428,120,120
0.0037026138308195334,-0.0041128104610484075,0.0007999999999999999,0.0003,0.0005,4383,1176,1313,565,429,120,120
0.0033989792700843766,-0.0043708038605546635,0.0007999999999999999,0.0003,0.0005,4367,1175,1150,463,430,138,138
0.0037637725927298464,-0.003936896614307592,0.0007999999999999999,0.0003,0.0005,4364,1160,1314,500,431,128,128
0.004391943196618174,-0.003990010953153822,0.0007999999999999999,0.0003,0.0005,4368,1165,1356,504,432,122,122
0.004205209435479967,-0.004107464119843345,0.0007999999999999999,0.0003,0.0005,4377,1165,1370,513,433,122,122
0.0037250868444778018,-0.003952915555446007,0.0007999999999999999,0.0003,0.0005,4377,1178,1394,555,434,119,119
0.00388225854167773,-0.00382048930040319,0.0007999999999999999,0.0003,0.0005,4376,1171,1412,647,435,111,111
0.0045164383245188434,-0.003752263351036912,0.0007999999999999999,0.0003,0.0005,4373,1172,1369,639,436,114,114
0.004186119933079365,-0.003975268403135933,0.0007999999999999999,0.0003,0.0005,4377,1181,1342,642,437,115,115
0.004765634163310486,-0.004327680402095618,0.0007999999999999999,0.0003,0.0005,4372,1167,1361,627,438,114,114
0.005368627308773893,-0.00472715687291702,0.0007999999999999999,0.0003,0.0005,4366,1162,1380,531,439,120,120
0.004883700549386534,-0.00438278959225921,0.0007999999999999999,0.0003,0.0005,4360,1161,1346,465,440,128,128
0.005629129050749293,-0.004699579568257481,0.0007999999999999999,0.0003,0.0005,4364,1151,1304,458,441,130,130
0.005418625104546496,-0.004628572511494113,0.0007999999999999999,0.0003,0.0005,4369,1155,1304,449,442,129,129
0.006001897942359657,-0.004493337033517699,0.0007999999999999999,0.0003,0.0005,4358,1145,1310,525,443,126,126
0.005823083416786337,-0.004641576176231562,0.0007999999999999999,0.0003,0.0005,4373,1154,1333,496,444,126,126
0.006029183883278967,-0.004516165053939139,0.0007999999999999999,0.0003,0.0005,4374,1181,1270,570,445,125,125
0.0068867552636871655,-0.004171382079777308,0.0007999999999999999,0.0003,0.0005,4365,1161,1369,648,446,118,118
0.006205601148364545,-0.004180030808414627,0.0007999999999999999,0.0003,0.0005,4371,1153,1311,623,447,123,123
0.007072097110659037,-0.004054473007031145,0.0007999999999999999,0.0003,0.0005,4379,1147,1314,632,448,120,120
0.006217089538607359,-0.003555493893270909,0.0007999999999999999,0.0003,0.0005,4367,1171,1290,675,449,120,120
0.005385830294766634,-0.003441580423200149,0.0007999999999999999,0.0003,0.0005,4378,1178,1365,794,450,104,104
0.005525048433092262,-0.0036942572941277814,0.0007999999999999999,0.0003,0.0005,4370,1160,1379,771,451,109,109
0.0053373399474299504,-0.0032929342420637804,0.0007999999999999999,0.0003,0.0005,4348,1163,1409,751,452,109,109
0.004263527309724942,-0.002869234068674708,0.0007999999999999999,0.0003,0.0005,4376,1182,1341,718,453,113,113
0.0047000119872043,-0.0036019968226174226,0.0007999999999999999,0.0003,0.0005,4376,1167,1425,627,454,116,116
0.004583327949267948,-0.0038682780751629576,0.0007999999999999999,0.0003,0.0005,4371,1153,1425,573,455,121,121
0.004936446835706712,-0.003450346348635314,0.0007999999999999999,0.0003,0.0005,4356,1157,1395,593,456,118,118
0.004879109092783764,-0.0031711923200566793,0.0007999999999999999,0.0003,0.0005,4361,1167,1394,626,457,115,115
0.004873414504635083,-0.0032749503904012964,0.0007999999999999999,0.0003,0.0005,4358,1183,1355,635,458,119,119
0.004480381644653868,-0.003065500536314343,0.0007999999999999999,0.0003,0.0005,4364,1193,1406,540,459,122,122
0.005003748928827808,-0.003380366099468742,0.0007999999999999999,0.0003,0.0005,4364,1184,1411,443,460,129,129
0.005086446351034031,-0.0034582650211825556,0.0007999999999999999,0.0003,0.0005,4348,1198,1403,468,461,126,126
0.005332742909207132,-0.002848423390209718,0.0007999999999999999,0.0003,0.0005,4362,1226,1409,375,462,134,134
0.006312212553467613,-0.0036174037098510095,0.0007999999999999999,0.0003,0.0005,4365,1226,1417,307,463,135,135
0.0060702897769887455,-0.003819447446967932,0.0007999999999999999,0.0003,0.0005,4375,1240,1424,324,464,131,131
0.006885908441961325,-0.004917787161460668,0.0007999999999999999,0.0003,0.0005,4368,1240,1385,274,465,136,136
0.006594712559193652,-0.004090897175922099,0.0007999999999999999,0.0003,0.0005,4362,1227,1435,322,466,132,132
0.006358011412325015,-0.0039014864634449374,0.0007999999999999999,0.0003,0.0005,4377,1214,1438,327,467,132,132
